fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,county
36101,2020-07-23,0,109,0,3,0,7,,,42,4272,31,91063,14,,,36101,Steuben
36101,2020-07-24,0,109,0,3,0,7,,,42,4278,31,91057,14,,,36101,Steuben
36101,2020-07-25,0,109,0,3,0,7,,,42,4284,30,91052,13,,,36101,Steuben
36101,2020-07-26,0,109,0,3,0,7,,,42,4289,29,91046,13,,,36101,Steuben
36101,2020-07-27,0,109,0,3,0,7,,,42,4295,29,91041,13,,,36101,Steuben
36101,2020-07-28,0,109,0,3,0,7,,,42,4300,28,91036,13,,,36101,Steuben
36101,2020-07-29,0,109,0,3,0,7,,,42,4305,28,91031,12,,,36101,Steuben
36101,2020-07-30,0,109,0,3,0,7,,,42,4310,27,91026,12,,,36101,Steuben
36101,2020-07-31,0,109,0,3,0,7,,,42,4315,27,91021,12,,,36101,Steuben
36101,2020-08-01,0,109,0,3,0,7,,,42,4320,26,91017,12,,,36101,Steuben
36101,2020-08-02,0,109,0,3,0,7,,,42,4325,26,91012,11,,,36101,Steuben
36101,2020-08-03,0,109,0,3,0,7,,,42,4330,25,91008,11,,,36101,Steuben
36101,2020-08-04,0,109,0,3,0,7,,,42,4335,25,91003,11,,,36101,Steuben
36101,2020-08-05,0,109,0,3,0,7,,,42,4339,24,90999,11,,,36101,Steuben
36101,2020-08-06,0,109,0,3,0,7,,,42,4344,24,90995,10,,,36101,Steuben
36101,2020-08-07,0,109,0,3,0,7,,,42,4348,23,90990,10,,,36101,Steuben
36101,2020-08-08,0,109,0,3,0,7,,,42,4352,23,90986,10,,,36101,Steuben
36101,2020-08-09,0,109,0,3,0,7,,,42,4357,22,90982,10,,,36101,Steuben
36101,2020-08-10,0,109,0,3,0,7,,,42,4361,22,90978,10,,,36101,Steuben
36101,2020-08-11,0,109,0,3,0,7,,,42,4365,21,90975,9,,,36101,Steuben
36101,2020-08-12,0,109,0,3,0,7,,,42,4369,21,90971,9,,,36101,Steuben
36101,2020-08-13,0,109,0,3,0,7,,,42,4373,20,90967,9,,,36101,Steuben
36101,2020-08-14,0,109,0,3,0,7,,,42,4376,20,90963,9,,,36101,Steuben
36101,2020-08-15,0,109,0,3,0,7,,,42,4380,20,90960,9,,,36101,Steuben
36101,2020-08-16,0,109,0,3,0,7,,,42,4384,19,90956,8,,,36101,Steuben
36101,2020-08-17,0,109,0,3,0,7,,,42,4387,19,90953,8,,,36101,Steuben
36101,2020-08-18,0,109,0,3,0,7,,,42,4391,18,90950,8,,,36101,Steuben
36101,2020-08-19,0,109,0,3,0,7,,,42,4394,18,90946,8,,,36101,Steuben
36101,2020-08-20,0,109,0,3,0,7,,,42,4398,18,90943,8,,,36101,Steuben
36101,2020-08-21,0,109,0,3,0,7,,,42,4401,17,90940,8,,,36101,Steuben
36101,2020-08-22,0,109,0,3,0,7,,,42,4404,17,90937,7,,,36101,Steuben
36101,2020-08-23,0,109,0,3,0,7,,,42,4408,17,90934,7,,,36101,Steuben
36101,2020-08-24,0,109,0,3,0,7,,,42,4411,16,90931,7,,,36101,Steuben
36101,2020-08-25,0,109,0,3,0,7,,,42,4414,16,90928,7,,,36101,Steuben
36101,2020-08-26,0,109,0,3,0,7,,,42,4417,16,90925,7,,,36101,Steuben
36101,2020-08-27,0,109,0,3,0,7,,,42,4420,15,90922,7,,,36101,Steuben
36101,2020-08-28,0,109,0,3,0,7,,,42,4423,15,90920,7,,,36101,Steuben
36101,2020-08-29,0,109,0,3,0,7,,,42,4425,15,90917,6,,,36101,Steuben
36101,2020-08-30,0,109,0,3,0,7,,,42,4428,14,90914,6,,,36101,Steuben
36101,2020-08-31,0,109,0,3,0,7,,,42,4431,14,90912,6,,,36101,Steuben
36101,2020-09-01,0,109,0,3,0,7,,,42,4434,14,90909,6,,,36101,Steuben
36101,2020-09-02,0,109,0,3,0,7,,,42,4436,14,90907,6,,,36101,Steuben
36101,2020-09-03,0,109,0,3,0,7,,,42,4439,13,90904,6,,,36101,Steuben
36101,2020-09-04,0,109,0,3,0,7,,,42,4441,13,90902,6,,,36101,Steuben
36101,2020-09-05,0,109,0,3,0,7,,,42,4444,13,90900,5,,,36101,Steuben
36101,2020-09-06,0,109,0,3,0,7,,,42,4446,12,90897,5,,,36101,Steuben
36101,2020-09-07,0,109,0,3,0,7,,,42,4448,12,90895,5,,,36101,Steuben
36101,2020-09-08,0,109,0,3,0,7,,,42,4451,12,90893,5,,,36101,Steuben
36101,2020-09-09,0,109,0,3,0,7,,,43,4453,12,90891,5,,,36101,Steuben
36101,2020-09-10,0,109,0,3,0,7,,,43,4455,11,90889,5,,,36101,Steuben
36101,2020-09-11,0,109,0,3,0,7,,,43,4457,11,90887,5,,,36101,Steuben
36101,2020-09-12,0,109,0,3,0,7,,,43,4459,11,90885,5,,,36101,Steuben
36101,2020-09-13,0,109,0,3,0,7,,,43,4462,11,90883,5,,,36101,Steuben
36101,2020-09-14,0,109,0,3,0,7,,,43,4464,11,90881,4,,,36101,Steuben
36101,2020-09-15,0,109,0,3,0,7,,,43,4466,10,90879,4,,,36101,Steuben
36101,2020-09-16,0,109,0,3,0,7,,,43,4468,10,90877,4,,,36101,Steuben
36101,2020-09-17,0,109,0,3,0,7,,,43,4470,10,90875,4,,,36101,Steuben
36101,2020-09-18,0,109,0,3,0,7,,,43,4471,10,90873,4,,,36101,Steuben
36101,2020-09-19,0,109,0,3,0,7,,,43,4473,9,90871,4,,,36101,Steuben
36101,2020-09-20,0,109,0,3,0,7,,,43,4475,9,90870,4,,,36101,Steuben
36101,2020-09-21,0,109,0,3,0,7,,,43,4477,9,90868,4,,,36101,Steuben
36101,2020-09-22,0,109,0,3,0,7,,,43,4479,9,90866,4,,,36101,Steuben
36103,2020-03-03,0,1521,0,52,0,288,,,0,126,71,1476393,78,,,36103,Suffolk
36103,2020-03-04,0,1521,0,52,0,288,,,0,163,91,1476334,100,,,36103,Suffolk
36103,2020-03-05,0,1521,0,52,0,288,,,0,210,116,1476258,129,,,36103,Suffolk
36103,2020-03-06,0,1521,0,52,0,288,,,0,270,150,1476160,167,,,36103,Suffolk
36103,2020-03-07,0,1521,0,52,0,288,,,0,348,193,1476033,216,,,36103,Suffolk
36103,2020-03-08,0,1521,0,52,0,288,,,0,449,248,1475869,280,1,17,36103,Suffolk
36103,2020-03-09,0,1521,0,52,0,288,1.48,4.02,0,579,321,1475656,362,1,21,36103,Suffolk
36103,2020-03-10,0,1521,0,52,0,288,1.42,2.34,0,748,415,1475380,469,6,40,36103,Suffolk
36103,2020-03-11,0,1521,0,52,0,288,1.46,1.98,0,966,536,1475025,606,11,59,36103,Suffolk
36103,2020-03-12,1,1521,0,52,0,288,1.59,1.61,0,1248,693,1474567,782,22,121,36103,Suffolk
36103,2020-03-13,1,1521,1,52,0,288,1.64,1.5,0,1612,896,1473975,1011,32,190,36103,Suffolk
36103,2020-03-14,1,1521,1,52,0,288,2.03,1.71,0,2082,1157,1473209,1306,41,219,36103,Suffolk
36103,2020-03-15,2,1521,1,52,1,288,2.39,1.63,0,2689,1495,1472221,1687,63,292,36103,Suffolk
36103,2020-03-16,3,1521,2,52,1,288,2.4,1.52,0,3473,1931,1470946,2178,85,379,36103,Suffolk
36103,2020-03-17,4,1521,3,52,2,288,2.38,1.4,0,4487,2494,1469298,2812,116,527,36103,Suffolk
36103,2020-03-18,5,1521,4,52,2,288,2.33,1.17,0,5795,3221,1467172,3629,178,826,36103,Suffolk
36103,2020-03-19,7,1521,5,52,3,288,2.25,0.95,0,7482,4157,1464435,4680,371,1399,36103,Suffolk
36103,2020-03-20,9,1521,7,52,4,288,2.19,0.79,0,9654,5362,1460914,6029,661,2570,36103,Suffolk
36103,2020-03-21,11,1521,9,52,5,288,2.14,0.68,0,12453,6913,1456383,7762,1034,3775,36103,Suffolk
36103,2020-03-22,15,1521,11,52,7,288,2.04,0.64,0,16053,8905,1450565,9979,1458,4504,36103,Suffolk
36103,2020-03-23,19,1521,15,52,9,288,2.07,0.49,0,20656,11439,1443295,12646,1880,5129,36103,Suffolk
36103,2020-03-24,25,1521,19,52,12,288,2.02,0.38,0,26410,14549,1434551,15636,2260,5603,36103,Suffolk
36103,2020-03-25,32,1521,25,52,15,288,1.99,0.29,0,33449,18248,1424208,18940,2735,6317,36103,Suffolk
36103,2020-03-26,41,1521,32,52,19,288,1.94,0.22,0,41890,22533,1412210,22497,3385,7000,36103,Suffolk
36103,2020-03-27,52,1521,41,52,24,288,1.91,0.17,0,51814,27369,1398591,26193,4138,7937,36103,Suffolk
36103,2020-03-28,65,1521,51,52,30,288,1.86,0.14,0,63246,32676,1383477,29873,5023,9207,36103,Suffolk
36103,2020-03-29,80,1521,64,52,37,288,1.85,0.13,0,76145,38328,1367104,33348,5791,10037,36103,Suffolk
36103,2020-03-30,97,1521,77,52,45,288,1.77,0.0699999999999998,0,90386,44150,1349804,36407,6713,10972,36103,Suffolk
36103,2020-03-31,116,1521,93,52,53,288,1.72,0.0600000000000001,0,105757,49914,1332012,38827,7605,11700,36103,Suffolk
36103,2020-04-01,137,1521,109,52,63,288,1.64,0.0600000000000001,0,121958,55362,1314219,40420,8746,12707,36103,Suffolk
36103,2020-04-02,159,1521,127,52,72,288,1.57,0.01,0,138614,60208,1296959,41025,10154,13874,36103,Suffolk
36103,2020-04-03,181,1521,145,52,82,288,1.51,0.03,0,155298,64167,1280761,40539,11370,15121,36103,Suffolk
36103,2020-04-04,203,1521,163,52,92,288,1.43,0.05,0,171549,67006,1266096,38953,12405,16286,36103,Suffolk
36103,2020-04-05,225,1521,181,52,102,288,1.4,0.02,0,186921,68513,1253401,36275,13487,17415,36103,Suffolk
36103,2020-04-06,245,1521,198,52,111,288,1.34,0,0,201128,68692,1241941,33528,14517,18708,36103,Suffolk
36103,2020-04-07,263,1521,212,52,118,288,1.28,0,0,214384,67981,1230653,31560,15844,20520,36103,Suffolk
36103,2020-04-08,278,1521,226,52,125,288,1.23,-0.01,0,226931,66759,1219620,30046,17413,22840,36103,Suffolk
36103,2020-04-09,292,1521,237,52,130,288,1.19,-0.01,0,238917,65258,1208902,28778,18692,24503,36103,Suffolk
36103,2020-04-10,303,1521,247,52,135,288,1.15,-0.0299999999999998,0,250416,63593,1198527,27654,19883,25868,36103,Suffolk
36103,2020-04-11,312,1521,255,52,139,288,1.11,-0.03,0,261475,61839,1188507,26614,20816,27150,36103,Suffolk
36103,2020-04-12,319,1521,261,52,141,288,1.07,-0.05,0,272123,60037,1178848,25626,21643,28487,36103,Suffolk
36103,2020-04-13,325,1521,267,52,143,288,1.07,-0.03,0,282376,58212,1169548,24673,22462,29914,36103,Suffolk
36103,2020-04-14,328,1521,270,52,144,288,1.04,-0.02,21,292247,56378,1160603,23748,23278,31233,36103,Suffolk
36103,2020-04-15,331,1521,273,52,145,288,1.02,-0.02,77,301746,54547,1152005,22847,24182,32865,36103,Suffolk
36103,2020-04-16,332,1521,275,52,145,288,1.03,-0.01,134,310882,52726,1143747,21968,25035,34508,36103,Suffolk
36103,2020-04-17,333,1521,276,52,144,288,1,-0.02,191,319664,50922,1135822,21111,26143,36785,36103,Suffolk
36103,2020-04-18,332,1521,276,52,143,288,0.99,0.01,247,328100,49139,1128222,20275,26888,38432,36103,Suffolk
36103,2020-04-19,330,1521,275,52,142,288,0.97,0.03,304,336199,47379,1120938,19460,27662,39936,36103,Suffolk
36103,2020-04-20,327,1521,273,52,140,288,0.96,0.04,359,343971,45650,1113959,18667,28154,40926,36103,Suffolk
36103,2020-04-21,324,1521,271,52,138,288,0.95,0.0499999999999999,414,351426,43953,1107275,17896,28854,42414,36103,Suffolk
36103,2020-04-22,320,1521,269,52,135,288,0.94,0.0399999999999999,469,358571,42291,1100879,17147,29567,44129,36103,Suffolk
36103,2020-04-23,316,1521,266,52,133,288,0.93,0.0499999999999999,523,365417,40667,1094761,16419,30606,46948,36103,Suffolk
36103,2020-04-24,311,1521,262,52,130,288,0.91,0.0499999999999999,575,371973,39080,1088911,15714,31368,49046,36103,Suffolk
36103,2020-04-25,306,1521,258,52,127,288,0.9,0.04,627,378246,37532,1083319,15032,32059,51185,36103,Suffolk
36103,2020-04-26,300,1521,254,52,124,288,0.87,0.05,678,384262,36024,1077960,14376,32470,52600,36103,Suffolk
36103,2020-04-27,294,1521,249,52,121,288,0.88,0.02,727,389985,34555,1072870,13742,32724,53775,36103,Suffolk
36103,2020-04-28,288,1521,244,52,118,288,0.86,0.02,776,395464,33125,1067999,13134,33265,55903,36103,Suffolk
36103,2020-04-29,281,1521,239,52,115,288,0.85,0.03,823,400700,31737,1063347,12550,33664,57697,36103,Suffolk
36103,2020-04-30,275,1521,234,52,111,288,0.84,0.02,870,405702,30393,1058909,11986,34037,59531,36103,Suffolk
36103,2020-05-01,268,1521,229,52,108,288,0.83,0.0099999999999999,915,410478,29094,1054676,11443,34478,61750,36103,Suffolk
36103,2020-05-02,261,1521,223,52,105,288,0.81,0.01,958,415038,27838,1050639,10920,34855,63894,36103,Suffolk
36103,2020-05-03,254,1521,218,52,101,288,0.8,0,1001,419388,26626,1046791,10418,35077,65312,36103,Suffolk
36103,2020-05-04,248,1521,212,52,98,288,0.8,0,1042,423538,25455,1043124,9935,35275,66700,36103,Suffolk
36103,2020-05-05,241,1521,207,52,95,288,0.8,0.02,1082,427500,24327,1039625,9472,35543,68544,36103,Suffolk
36103,2020-05-06,234,1521,201,52,91,288,0.81,0.0299999999999999,1121,431283,23238,1036285,9028,35892,70863,36103,Suffolk
36103,2020-05-07,227,1521,196,52,88,288,0.8,0.0399999999999999,1159,434889,22190,1033104,8604,36223,72889,36103,Suffolk
36103,2020-05-08,220,1521,190,52,85,288,0.8,0.0399999999999999,1195,438317,21182,1030082,8198,36461,74878,36103,Suffolk
36103,2020-05-09,213,1521,184,52,82,288,0.79,0.07,1231,441579,20215,1027210,7808,36702,77193,36103,Suffolk
36103,2020-05-10,207,1521,179,52,79,288,0.8,0.06,1265,444687,19288,1024476,7434,36911,78998,36103,Suffolk
36103,2020-05-11,200,1521,173,52,76,288,0.8,0.06,1298,447645,18397,1021874,7077,37062,80811,36103,Suffolk
36103,2020-05-12,193,1521,168,52,73,288,0.8,0.08,1329,450462,17543,1019399,6736,37305,83518,36103,Suffolk
36103,2020-05-13,187,1521,163,52,70,288,0.8,0.1,1360,453142,16723,1017044,6411,37544,86508,36103,Suffolk
36103,2020-05-14,181,1521,157,52,67,288,0.79,0.09,1390,455693,15938,1014804,6100,37719,89110,36103,Suffolk
36103,2020-05-15,175,1521,152,52,65,288,0.79,0.09,1418,458121,15186,1012673,5804,37942,91935,36103,Suffolk
36103,2020-05-16,169,1521,147,52,62,288,0.78,0.1,1446,460430,14466,1010646,5521,38117,94578,36103,Suffolk
36103,2020-05-17,163,1521,142,52,59,288,0.79,0.09,1472,462626,13777,1008720,5251,38224,96419,36103,Suffolk
36103,2020-05-18,157,1521,137,52,57,288,0.78,0.1,1498,464716,13118,1006888,4993,38327,98434,36103,Suffolk
36103,2020-05-19,151,1521,133,52,54,288,0.78,0.1,1522,466703,12488,1005146,4748,38411,100766,36103,Suffolk
36103,2020-05-20,146,1521,128,52,52,288,0.78,0.12,1546,468595,11886,1003489,4514,38553,104247,36103,Suffolk
36103,2020-05-21,141,1521,124,52,50,288,0.76,0.12,1568,470392,11311,1001914,4291,38672,107150,36103,Suffolk
36103,2020-05-22,135,1521,119,52,48,288,0.76,0.12,1590,472100,10762,1000419,4078,38802,111025,36103,Suffolk
36103,2020-05-23,130,1521,115,52,46,288,0.76,0.12,1611,473724,10237,998996,3876,38964,114728,36103,Suffolk
36103,2020-05-24,125,1521,111,52,44,288,0.76,0.14,1631,475267,9737,997646,3684,39090,118612,36103,Suffolk
36103,2020-05-25,121,1521,107,52,42,288,0.76,0.14,1651,476732,9259,996363,3501,39199,121744,36103,Suffolk
36103,2020-05-26,116,1521,103,52,40,288,0.76,0.14,1669,478126,8804,995144,3327,39258,124177,36103,Suffolk
36103,2020-05-27,112,1521,99,52,38,288,0.77,0.19,1687,479449,8370,993987,3161,39359,128558,36103,Suffolk
36103,2020-05-28,107,1521,95,52,36,288,0.78,0.2,1704,480706,7958,992888,3004,39445,133063,36103,Suffolk
36103,2020-05-29,103,1521,92,52,35,288,0.79,0.19,1720,481900,7565,991845,2853,39532,137364,36103,Suffolk
36103,2020-05-30,99,1521,88,52,33,288,0.8,0.2,1736,483034,7191,990854,2709,39643,142391,36103,Suffolk
36103,2020-05-31,95,1521,85,52,31,288,0.81,0.21,1751,484112,6835,989913,2572,39705,146623,36103,Suffolk
36103,2020-06-01,91,1521,81,52,30,288,0.81,0.23,1766,485135,6497,989019,2442,39980,150713,36103,Suffolk
36103,2020-06-02,88,1521,78,52,29,288,0.81,0.23,1779,486107,6174,988171,2319,40062,155471,36103,Suffolk
36103,2020-06-03,84,1521,75,52,27,288,0.81,0.23,1793,487029,5866,987365,2202,40153,160558,36103,Suffolk
36103,2020-06-04,81,1521,72,52,26,288,0.81,0.25,1805,487905,5573,986601,2092,40239,165674,36103,Suffolk
36103,2020-06-05,78,1521,69,52,25,288,0.81,0.25,1817,488736,5294,985874,1986,40278,171140,36103,Suffolk
36103,2020-06-06,75,1521,67,52,23,288,0.81,0.25,1829,489526,5029,985185,1886,40329,175671,36103,Suffolk
36103,2020-06-07,71,1521,64,52,22,288,0.8,0.26,1840,490276,4777,984530,1791,40377,180456,36103,Suffolk
36103,2020-06-08,69,1521,61,52,21,288,0.8,0.24,1851,490988,4538,983909,1700,40426,184505,36103,Suffolk
36103,2020-06-09,66,1521,59,52,20,288,0.8,0.24,1861,491664,4310,983319,1614,40464,188566,36103,Suffolk
36103,2020-06-10,63,1521,57,52,19,288,0.78,0.22,1871,492306,4093,982759,1533,40512,193597,36103,Suffolk
36103,2020-06-11,60,1521,54,52,18,288,0.78,0.24,1880,492914,3888,982228,1455,40559,198756,36103,Suffolk
36103,2020-06-12,58,1521,52,52,17,288,0.78,0.24,1889,493491,3692,981724,1382,40615,204579,36103,Suffolk
36103,2020-06-13,55,1521,50,52,17,288,0.79,0.25,1897,494039,3506,981246,1312,40659,208778,36103,Suffolk
36103,2020-06-14,53,1521,48,52,16,288,0.8,0.26,1906,494560,3330,980791,1245,40692,212855,36103,Suffolk
36103,2020-06-15,51,1521,46,52,15,288,0.81,0.27,1913,495055,3161,980360,1182,40738,217675,36103,Suffolk
36103,2020-06-16,49,1521,44,52,14,288,0.82,0.28,1921,495524,3002,979950,1122,40770,221729,36103,Suffolk
36103,2020-06-17,47,1521,42,52,13,288,0.83,0.29,1928,495970,2850,979561,1066,40810,227165,36103,Suffolk
36103,2020-06-18,45,1521,40,52,13,288,0.83,0.31,1935,496393,2706,979192,1011,40864,232681,36103,Suffolk
36103,2020-06-19,43,1521,39,52,12,288,0.84,0.3,1941,496795,2569,978842,960,40908,237028,36103,Suffolk
36103,2020-06-20,41,1521,37,52,12,288,0.85,0.31,1947,497177,2439,978509,911,40972,242207,36103,Suffolk
36103,2020-06-21,39,1521,36,52,11,288,0.85,0.33,1953,497539,2316,978193,865,40972,242207,36103,Suffolk
36103,2020-06-22,38,1521,34,52,10,288,0.86,0.34,1959,497882,2199,977894,821,,,36103,Suffolk
36103,2020-06-23,36,1521,33,52,10,288,,,1965,498209,2087,977609,779,,,36103,Suffolk
36103,2020-06-24,34,1521,31,52,9,288,,,1970,498519,1982,977339,739,,,36103,Suffolk
36103,2020-06-25,33,1521,30,52,9,288,,,1975,498813,1881,977083,702,,,36103,Suffolk
36103,2020-06-26,31,1521,29,52,8,288,,,1979,499092,1785,976839,666,,,36103,Suffolk
36103,2020-06-27,30,1521,27,52,8,288,,,1984,499356,1695,976608,632,,,36103,Suffolk
36103,2020-06-28,29,1521,26,52,8,288,,,1988,499608,1609,976389,600,,,36103,Suffolk
36103,2020-06-29,27,1521,25,52,7,288,,,1992,499846,1527,976181,570,,,36103,Suffolk
36103,2020-06-30,26,1521,24,52,7,288,,,1995,500073,1449,975983,541,,,36103,Suffolk
36103,2020-07-01,25,1521,22,52,6,288,,,1997,500288,1376,975796,513,,,36103,Suffolk
36103,2020-07-02,23,1521,21,52,6,288,,,2000,500492,1306,975618,487,,,36103,Suffolk
36103,2020-07-03,22,1521,20,52,6,288,,,2002,500686,1239,975449,462,,,36103,Suffolk
36103,2020-07-04,21,1521,19,52,5,288,,,2004,500869,1176,975289,438,,,36103,Suffolk
36103,2020-07-05,20,1521,18,52,5,288,,,2006,501044,1117,975137,416,,,36103,Suffolk
36103,2020-07-06,19,1521,17,52,5,288,,,2008,501209,1060,974993,395,,,36103,Suffolk
36103,2020-07-07,18,1521,16,52,5,288,,,2010,501366,1006,974857,375,,,36103,Suffolk
36103,2020-07-08,17,1521,15,52,4,288,,,2012,501515,955,974727,356,,,36103,Suffolk
36103,2020-07-09,16,1521,15,52,4,288,,,2014,501656,906,974603,338,,,36103,Suffolk
36103,2020-07-10,15,1521,14,52,4,288,,,2015,501790,860,974486,320,,,36103,Suffolk
36103,2020-07-11,14,1521,13,52,4,288,,,2017,501918,816,974375,304,,,36103,Suffolk
36103,2020-07-12,14,1521,12,52,3,288,,,2018,502039,774,974270,288,,,36103,Suffolk
36103,2020-07-13,13,1521,12,52,3,288,,,2019,502153,735,974170,274,,,36103,Suffolk
36103,2020-07-14,12,1521,11,52,3,288,,,2021,502262,697,974075,260,,,36103,Suffolk
36103,2020-07-15,11,1521,10,52,3,288,,,2022,502365,662,973985,246,,,36103,Suffolk
36103,2020-07-16,11,1521,10,52,3,288,,,2023,502464,628,973900,234,,,36103,Suffolk
36103,2020-07-17,10,1521,9,52,3,288,,,2024,502557,596,973819,222,,,36103,Suffolk
36103,2020-07-18,10,1521,9,52,2,288,,,2025,502645,565,973741,210,,,36103,Suffolk
36103,2020-07-19,9,1521,8,52,2,288,,,2026,502729,536,973668,199,,,36103,Suffolk
36103,2020-07-20,9,1521,8,52,2,288,,,2027,502809,509,973599,189,,,36103,Suffolk
36103,2020-07-21,8,1521,7,52,2,288,,,2028,502884,483,973533,180,,,36103,Suffolk
36103,2020-07-22,8,1521,7,52,2,288,,,2029,502955,458,973471,170,,,36103,Suffolk
36103,2020-07-23,7,1521,7,52,2,288,,,2030,503024,435,973412,162,,,36103,Suffolk
36103,2020-07-24,7,1521,6,52,2,288,,,2030,503088,412,973355,153,,,36103,Suffolk
36103,2020-07-25,6,1521,6,52,1,288,,,2031,503149,391,973302,145,,,36103,Suffolk
36103,2020-07-26,6,1521,6,52,1,288,,,2032,503207,371,973252,138,,,36103,Suffolk
36103,2020-07-27,6,1521,5,52,1,288,,,2032,503262,352,973204,131,,,36103,Suffolk
36103,2020-07-28,5,1521,5,52,1,288,,,2033,503314,334,973159,124,,,36103,Suffolk
36103,2020-07-29,5,1521,5,52,1,288,,,2034,503363,317,973116,118,,,36103,Suffolk
36103,2020-07-30,5,1521,4,52,1,288,,,2034,503410,301,973075,112,,,36103,Suffolk
36103,2020-07-31,5,1521,4,52,1,288,,,2035,503455,286,973036,106,,,36103,Suffolk
36103,2020-08-01,4,1521,4,52,1,288,,,2035,503497,271,972999,101,,,36103,Suffolk
36103,2020-08-02,4,1521,4,52,1,288,,,2036,503537,257,972964,95,,,36103,Suffolk
36103,2020-08-03,4,1521,3,52,1,288,,,2036,503575,244,972931,91,,,36103,Suffolk
36103,2020-08-04,4,1521,3,52,1,288,,,2037,503611,231,972900,86,,,36103,Suffolk
36103,2020-08-05,3,1521,3,52,1,288,,,2037,503646,219,972870,81,,,36103,Suffolk
36103,2020-08-06,3,1521,3,52,1,288,,,2037,503678,208,972842,77,,,36103,Suffolk
36103,2020-08-07,3,1521,3,52,1,288,,,2038,503709,198,972815,73,,,36103,Suffolk
36103,2020-08-08,3,1521,2,52,0,288,,,2038,503738,187,972789,69,,,36103,Suffolk
36103,2020-08-09,3,1521,2,52,0,288,,,2038,503766,178,972765,66,,,36103,Suffolk
36103,2020-08-10,2,1521,2,52,0,288,,,2039,503792,169,972742,62,,,36103,Suffolk
36103,2020-08-11,2,1521,2,52,0,288,,,2039,503817,160,972720,59,,,36103,Suffolk
36103,2020-08-12,2,1521,2,52,0,288,,,2039,503841,152,972700,56,,,36103,Suffolk
36103,2020-08-13,2,1521,2,52,0,288,,,2040,503864,144,972680,53,,,36103,Suffolk
36103,2020-08-14,2,1521,2,52,0,288,,,2040,503885,137,972661,51,,,36103,Suffolk
36103,2020-08-15,2,1521,2,52,0,288,,,2040,503905,130,972644,48,,,36103,Suffolk
36103,2020-08-16,2,1521,1,52,0,288,,,2040,503925,123,972627,45,,,36103,Suffolk
36103,2020-08-17,2,1521,1,52,0,288,,,2040,503943,117,972611,43,,,36103,Suffolk
36103,2020-08-18,1,1521,1,52,0,288,,,2041,503960,111,972596,41,,,36103,Suffolk
36103,2020-08-19,1,1521,1,52,0,288,,,2041,503977,105,972582,39,,,36103,Suffolk
36103,2020-08-20,1,1521,1,52,0,288,,,2041,503992,99,972568,37,,,36103,Suffolk
36103,2020-08-21,1,1521,1,52,0,288,,,2041,504007,94,972555,35,,,36103,Suffolk
36103,2020-08-22,1,1521,1,52,0,288,,,2041,504021,89,972543,33,,,36103,Suffolk
36103,2020-08-23,1,1521,1,52,0,288,,,2042,504034,85,972532,31,,,36103,Suffolk
36103,2020-08-24,1,1521,1,52,0,288,,,2042,504047,80,972521,30,,,36103,Suffolk
36103,2020-08-25,1,1521,1,52,0,288,,,2042,504059,76,972510,28,,,36103,Suffolk
36103,2020-08-26,1,1521,1,52,0,288,,,2042,504070,72,972500,27,,,36103,Suffolk
36103,2020-08-27,1,1521,1,52,0,288,,,2042,504081,69,972491,25,,,36103,Suffolk
36103,2020-08-28,1,1521,1,52,0,288,,,2042,504091,65,972482,24,,,36103,Suffolk
36103,2020-08-29,1,1521,0,52,0,288,,,2042,504101,62,972474,23,,,36103,Suffolk
36103,2020-08-30,1,1521,0,52,0,288,,,2042,504110,59,972466,22,,,36103,Suffolk
36103,2020-08-31,0,1521,0,52,0,288,,,2042,504119,56,972458,20,,,36103,Suffolk
36103,2020-09-01,0,1521,0,52,0,288,,,2043,504127,53,972451,19,,,36103,Suffolk
36103,2020-09-02,0,1521,0,52,0,288,,,2043,504135,50,972444,18,,,36103,Suffolk
36103,2020-09-03,0,1521,0,52,0,288,,,2043,504142,47,972437,17,,,36103,Suffolk
36103,2020-09-04,0,1521,0,52,0,288,,,2043,504149,45,972431,16,,,36103,Suffolk
36103,2020-09-05,0,1521,0,52,0,288,,,2043,504156,43,972426,16,,,36103,Suffolk
36103,2020-09-06,0,1521,0,52,0,288,,,2043,504162,40,972420,15,,,36103,Suffolk
36103,2020-09-07,0,1521,0,52,0,288,,,2043,504168,38,972415,14,,,36103,Suffolk
36103,2020-09-08,0,1521,0,52,0,288,,,2043,504174,36,972410,13,,,36103,Suffolk
36103,2020-09-09,0,1521,0,52,0,288,,,2043,504180,34,972405,12,,,36103,Suffolk
36103,2020-09-10,0,1521,0,52,0,288,,,2043,504185,33,972400,12,,,36103,Suffolk
36103,2020-09-11,0,1521,0,52,0,288,,,2043,504190,31,972396,11,,,36103,Suffolk
36103,2020-09-12,0,1521,0,52,0,288,,,2043,504194,29,972392,11,,,36103,Suffolk
36103,2020-09-13,0,1521,0,52,0,288,,,2043,504199,28,972388,10,,,36103,Suffolk
36103,2020-09-14,0,1521,0,52,0,288,,,2043,504203,26,972385,9,,,36103,Suffolk
36103,2020-09-15,0,1521,0,52,0,288,,,2044,504207,25,972381,9,,,36103,Suffolk
